T_ambient,T_setpoint,compressor_speed_ratio,P_evap,P_cond,T_evap,T_cond,T_suction,T_discharge,superheat,subcooling,compression_ratio,W_comp,Q_cond,COP,delta_T_evap,delta_T_cond,pressure_ratio,capacity_ratio,d_T_discharge,d_superheat,d_subcooling,d_COP,d_W_comp,fault_type,fault_severity,is_faulty
18.81399819877349,37.87096920059374,1.0,12.10735969136067,25.77246937091659,13.674066730264506,42.06915815670855,19.312717129098143,70.27199442970105,5.574231405407116,4.832792618156715,2.128661411563315,2202.125913341011,7422.871919090814,3.3707754284717613,5.139931468508983,4.198188956114812,2.128661411563315,0.7422871919090814,1.1308537215863481,-0.25796491053356085,1.3281986157187138,-0.3810273249203915,165.09234758401885,Normal,0.0,0
14.192116180840111,36.15262407644103,1.0,11.601759475203457,25.251255474553897,10.394594456736192,41.656911935157495,15.893901423263715,70.6664018244439,6.049738736507869,4.456949674089476,2.1765022390374176,2130.1532659855384,6887.262573479367,3.233223957851174,3.7975217241039196,5.5042878587164665,2.1765022390374176,0.6887262573479367,0.3364130784768946,0.4935865643651489,-0.7109424940706406,-0.20051400443733414,61.309392543719696,Normal,0.0,0
18.40815701433832,22.103788236574317,1.0,11.85226715816577,16.78845404540508,13.054760498662796,26.547596201060934,18.496163066586718,45.37777710041998,5.730614341191129,5.073906330366782,1.4164761746733374,1025.891089617519,7216.683198430842,7.034551007867146,5.353396515675525,4.443807964486616,1.4164761746733374,0.7216683198430842,0.4454242357995639,-0.18979322311884061,0.47221221005681,-0.007382080058866869,-45.94844107734957,Normal,0.0,0
17.837384668345223,44.50742397669394,1.0,11.716219457044792,29.39857057046903,12.312411877762205,47.97375599003949,18.066939774140355,79.51075115567075,5.964659809173964,4.667147564248857,2.5092198621110753,2480.5967884936267,6861.560529138516,2.766092643901746,5.524972790583018,3.46633201334555,2.5092198621110753,0.6861560529138516,-0.7186126170303595,-0.12932698456908742,0.8912111939563809,-0.09749290059441718,8.851252787670091,Normal,0.0,0
22.331157826124098,38.003298411538346,1.0,13.081974066857054,25.80046882545175,15.458103793218076,41.80114958887596,22.51617531604195,68.07394942703168,6.357198241315329,5.498648265373997,1.9722152554037522,2063.029117360763,7687.297347681115,3.726218540975073,6.873054032906023,3.7978511773376127,1.9722152554037522,0.7687297347681115,-1.4467159361199862,1.1830778154049622,1.6391828687969126,0.04975582097759501,-48.30958286866735,Normal,0.0,0
25.00009304894522,32.19546078593812,1.0,14.692364325770045,22.45754412510822,19.424080205943696,37.7547960350182,26.123851088663283,59.1949149813909,5.157201341307596,4.769017219964126,1.5285180538110017,1664.471976944578,8595.512959582293,5.164107944527141,5.576012843001525,5.559335249080085,1.5285180538110017,0.8595512959582293,-0.13286038627309438,-0.9636209195307792,0.5760056206605748,0.4655484366790281,-128.0850818002748,Normal,0.0,0
14.28461950854225,33.65752474779178,1.0,10.45961877024732,24.202829275584623,8.528758335586067,37.7178607559094,15.854519859348231,69.3977206370496,5.797365367275334,3.5315809796899074,2.3139303455715092,1925.6040159086108,6522.808412689756,3.3874090201312335,5.755861172956182,4.060336008117616,2.3139303455715092,0.6522808412689756,2.0218667862131525,-0.5522329985721104,-1.9947615112830381,0.05393813985784801,-28.131936408908814,Normal,0.0,0
14.85596088661565,34.80595015631437,1.0,11.042800456870888,24.390716275404245,11.415264437000964,40.5841995921655,17.3252957360827,69.26404545601137,6.293629583401396,4.659700131895614,2.208743730421047,1987.2104186419645,6834.434722184532,3.4392103916479573,3.440696449614686,5.77824943585113,2.208743730421047,0.6834434722184531,-0.10065880149474538,0.46480005273333713,0.20049401673817524,0.09791622160075031,51.210431814822414,Normal,0.0,0
24.301228495514316,34.49290448090422,1.0,13.800649189856001,23.18354088863422,19.326710425367416,39.53139491454732,26.100107618552286,62.758952137377044,6.193851570631008,4.416536034945717,1.6798877045345808,1936.5573114696867,8514.312630898376,4.396623110749414,4.9745180701469,5.038490433643098,1.6798877045345808,0.8514312630898375,-0.18530656122702993,-0.5553356495173585,0.14595628152036788,-0.12408692839869406,70.40480988271702,Normal,0.0,0
18.306047648800266,19.64823162414601,1.0,11.530017638979487,16.219989897687878,13.26182211433575,24.938887463867317,20.275883118088846,42.25659077109884,5.484593139864423,4.471522729393236,1.406761932683695,1015.3672400703746,7222.202865219763,7.112897265347261,5.044225534464516,5.290655839721307,1.406761932683695,0.7222202865219763,-0.11570692969770136,-0.8662386841803604,0.489061786413556,-0.4001223032586694,31.34055594878589,Normal,0.0,0
